"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"1029","89: de","13.1",5,5,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,3,6,4,2,3,6,5,"263.7285054","0.105967961",4.8
"1030","90: schijven","13.1",5,5,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,3,6,4,2,3,6,5,"263.8344733","0.430936374",4.8
"1031","91: af","13.1",5,5,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"264.2654097","0.213113343",4.92
"1032","92: te","13.1",5,5,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"264.5044263","0.035322654",4.92
"1033","93: rukken","13.1",5,5,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"264.539749","0.297887712",4.92
"1035","95: hij","13.1",5,5,5,5,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"264.9934657","0.156597097",4.96
"1036","96: hield","13.1",5,5,5,5,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"265.1500628","0.224887561",4.96
"1038","98: vast","13.1",5,5,5,5,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,6,6,4,2,3,6,5,"265.4114504","0.386194346",4.96
"1039","99: hij","13.1",5,1,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"mismatch","mismatch",4.88
"1041","101: met","13.1",5,1,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"266.2469591","0.200161704",4.88
"1042","102: zijn","13.1",5,1,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"266.4471208","0.121274444",4.88
"1043","103: hand","13.1",5,1,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"266.5683953","0.228539028",4.88
"1044","104: stevig","13.1",5,4,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"266.7969343","0.453307387",5
"1045","105: op","13.1",5,4,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"267.2502417","0.169548737",5
"1046","106: mijn","13.1",5,4,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"mismatch","mismatch",5
"1047","107: hoofd","13.1",5,4,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,6,6,4,5,3,6,5,"267.5457746","0.400323407",5
"1048","108: en","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"268.3122761","0.112554669",4.88
"1050","110: aan","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"268.7651057","0.142468036",4.88
"1051","111: een","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"268.9075737","0.163661628",4.88
"1052","112: van","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"269.0712354","0.133048662",4.88
"1053","113: de","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"269.204284","0.061225933",4.88
"1054","114: knoppen.","13.1",5,2,5,4,7,5,1,NA,4,7,7,6,5,6,2,7,6,5,4,NA,4,6,4,5,3,6,6,"269.3338004","0.347339427",4.88
"1055","115: 'Hier","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"271.1019293","0.178968111",3.4
"1056","116: is","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"271.2808974","0.156597097",3.4
"1057","117: de","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"271.4374945","0.04591945",3.4
"1058","118: HDO","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"271.483414","0.84421142",3.4
"1059","119: de","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"272.6097288","0.068290464",3.4
"1060","120: Hilversumse","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"272.6780193","0.770033848",3.4
"1061","121: Draadloze","13.1",3,3,3,4,5,3,1,NA,3,6,6,5,3,4,2,4,5,3,4,NA,3,3,2,3,3,1,3,"273.4480531","0.722936976",3.4
"1063","123: riep","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,4,2,5,5,3,4,NA,3,3,2,3,3,1,3,"275.0376747","0.244903731",3.32
"1064","124: iemand","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,4,2,5,5,3,4,NA,3,3,2,3,3,1,3,"275.2825784","0.438000904",3.32
"1065","125: en","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,4,2,5,5,3,4,NA,3,3,4,3,3,1,3,"276.1632555","0.134226084",3.4
"1066","126: na","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,5,2,5,5,3,4,NA,3,3,4,3,3,1,3,"276.2974816","0.114209913",3.44
"1067","127: een","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,5,2,5,5,3,4,NA,3,3,4,3,3,1,3,"276.4116915","0.074177572",3.44
"1068","128: paar","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,5,2,5,5,3,4,NA,3,3,4,3,3,1,3,"276.4858691","0.302597399",3.44
"1069","129: onverstaanbare","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,5,2,5,5,3,4,NA,3,3,4,3,3,1,5,"276.7884665","0.826550094",3.52
"1070","130: zinnen","13.1",3,1,3,3,5,3,1,NA,3,6,6,5,3,5,2,5,5,3,4,NA,4,3,4,3,3,1,5,"277.6150166","0.367184938",3.56
"1071","131: sloeg","13.1",3,4,3,3,5,3,1,NA,6,6,6,5,3,5,2,5,5,3,5,NA,4,3,4,3,3,1,6,"277.9822015","0.279048963",3.88
"1072","132: er","13.1",3,4,3,3,5,3,1,NA,6,6,6,5,3,5,2,5,5,3,5,NA,4,3,4,3,3,1,6,"278.2612505","0.08595179",3.88
"1073","133: keiharde","13.1",3,6,3,3,5,3,1,NA,6,7,6,5,3,5,2,5,5,3,5,NA,4,3,4,3,3,1,6,"278.4790735","0.479773536",4
"1076","136: mijn","13.1",3,4,3,3,5,3,1,NA,6,1,6,5,3,5,2,5,5,3,5,NA,4,3,4,3,3,1,6,"mismatch","mismatch",3.68
"1078","138: alsof","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,4,6,2,3,3,1,4,"280.9590816","0.267274745",3.92
"1079","139: mijn","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"mismatch","mismatch",3.88
"1080","140: hoofd","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"281.3805986","0.299065134",3.88
"1081","141: bekneld","13.1",4,7,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"281.6796637","0.464910946",4.12
"1082","142: zat","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"282.1445747","0.237839201",3.88
"1083","143: in","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"282.3824139","0.133048662",3.88
"1084","144: de","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"282.5154626","0.070645307",3.88
"1085","145: hoorn","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"282.5861079","0.386194346",3.88
"1086","146: van","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"282.9723022","0.138935771",3.88
"1087","147: mijn","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"mismatch","mismatch",3.88
"1088","148: vaders","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"283.2101414","0.428410646",3.88
"1089","149: pathefoon.","13.1",4,1,3,5,5,3,1,NA,6,7,6,5,3,5,1,6,5,4,5,NA,3,6,2,3,3,1,4,"283.7245038","0.675840105",3.88
"1129","1: Na","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"285.7144319","0.208403656",2.76923076923077
"1130","2: een","15.1",2,1,2,2,4,2,1,1,2,1,5,4,2,2,NA,3,4,2,2,2,2,1,2,2,2,1,2,"285.9228356","0.100080852",2.15384615384615
"1131","3: tijdje","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"286.0229164","0.350871692",2.76923076923077
"1132","4: verloste","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,4,"286.3737881","0.416807312",2.80769230769231
"1133","5: meneer","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"286.7905954","0.223710139",2.76923076923077
"1134","6: Kuisters","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"287.0931928","0.57941072",2.76923076923077
"1135","7: me","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"mismatch","mismatch",2.76923076923077
"1136","8: onzacht","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,5,3,5,2,2,1,4,"287.846862","0.535726912",2.96153846153846
"1137","9: van","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,5,3,4,2,2,1,3,"288.3825889","0.152296923",2.88461538461538
"1138","10: de","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,3,3,4,2,2,1,3,"288.5348858","0.05298398",2.80769230769231
"1139","11: koptelefoon.","15.1",2,4,3,2,4,2,1,1,2,4,5,4,2,2,NA,3,4,3,2,5,2,3,4,2,2,1,3,"288.6384989","0.748840256",2.76923076923077
"1142","14: scheen","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,3,NA,6,4,3,2,5,1,3,5,2,2,1,3,"290.8352265","0.281403807",3.07692307692308
"1143","15: hem","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,4,NA,6,4,3,2,5,1,3,5,2,2,1,3,"291.1166303","0.071822729",3.11538461538462
"1144","16: niet","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,4,NA,6,4,3,2,5,1,3,5,2,2,1,3,"291.188453","0.170726159",3.11538461538462
"1145","17: bevallen","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,4,NA,6,4,3,2,5,1,3,5,2,2,1,3,"mismatch","mismatch",3.11538461538462
"1146","18: te","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,4,NA,6,4,3,2,5,1,3,5,2,2,1,3,"mismatch","mismatch",3.11538461538462
"1147","19: zijn.","15.1",2,4,4,3,4,2,1,1,2,5,5,4,3,4,NA,6,4,3,2,5,1,3,5,2,2,1,3,"mismatch","mismatch",3.11538461538462
"1148","20: Versuft","15.1",2,7,4,2,5,2,1,1,2,5,5,4,3,3,NA,4,4,2,2,5,1,4,5,4,2,1,4,"292.5640738","0.469791292",3.23076923076923
"1149","21: bleef","15.1",2,2,4,2,5,2,1,1,2,5,5,4,3,3,NA,4,4,2,2,5,1,4,5,4,2,1,4,"293.0950911","0.221355296",3.03846153846154
"1150","22: ik","15.1",2,2,3,2,4,2,1,1,2,1,5,4,3,3,NA,4,4,2,2,3,1,4,2,3,2,1,4,"mismatch","mismatch",2.57692307692308
"1151","23: zitten.","15.1",2,2,4,2,5,2,1,1,2,5,5,4,3,3,NA,4,4,2,2,5,1,4,5,4,2,1,4,"293.4471402","0.425049265",3.03846153846154
"1152","24: 'Ga","15.1",1,5,4,4,5,2,1,1,3,7,5,3,5,5,NA,3,5,4,2,4,5,2,5,4,2,2,5,"294.6520349","0.153064832",3.61538461538462
"1153","25: d'r","15.1",1,5,4,4,5,2,1,1,3,7,5,3,5,5,NA,3,5,4,2,4,5,2,5,4,2,2,5,"294.8050997","0.113032491",3.61538461538462
"1154","26: es","15.1",1,5,4,4,5,2,1,1,3,7,5,3,5,5,NA,3,5,4,2,4,5,2,5,4,2,2,5,"294.9181322","0.149532567",3.61538461538462
"1155","27: af.'","15.1",1,5,4,4,5,2,1,1,3,7,5,3,5,5,NA,3,5,4,2,4,5,2,5,4,2,2,5,"295.0676648","0.361468488",3.61538461538462
"1156","28: Tonia","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"296.0672959","0.388514809",3.23076923076923
"1157","29: trok","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"296.5193915","0.237839201",3.23076923076923
"1158","30: me","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"mismatch","mismatch",3.23076923076923
"1159","31: aan","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"296.8832148","0.133048662",3.23076923076923
"1160","32: mijn","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"mismatch","mismatch",3.23076923076923
"1161","33: arm.","15.1",1,2,3,3,5,2,1,1,3,7,5,3,5,2,NA,3,5,4,2,4,3,2,5,4,2,2,5,"297.1234088","0.310839351",3.23076923076923
"1162","34: 'Nou","15.1",1,5,3,4,5,2,1,1,3,7,5,3,5,4,NA,6,5,4,2,4,5,2,5,4,2,2,5,"297.8370459","0.142468036",3.65384615384615
"1164","36: ik.'","15.1",1,5,3,4,5,2,1,1,3,7,5,3,5,4,NA,6,5,4,2,4,5,2,5,4,2,2,5,"298.2008692","0.287290916",3.65384615384615
"1165","37: Met","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,1,5,5,4,2,1,5,"299.3485139","0.138935771",4.07692307692308
"1166","38: suizende","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,4,5,5,4,2,1,5,"299.4874497","0.592243158",4.19230769230769
"1167","39: oren","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,4,5,5,4,2,1,5,"300.0796928","0.36264591",4.19230769230769
"1168","40: en","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,4,5,5,4,2,1,5,"300.4423387","0.150709989",4.19230769230769
"1169","41: bonzende","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,4,5,5,4,2,1,5,"300.5930487","0.474193591",4.19230769230769
"1170","42: slapen","15.1",1,6,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,4,5,5,4,2,1,5,"301.0672423","0.50746879",4.19230769230769
"1171","43: stond","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"301.5747111","0.314200733",4
"1172","44: ik","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"mismatch","mismatch",4
"1173","45: op","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.0231379","0.256677949",4
"1174","46: en","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.2798159","0.125984131",4
"1175","47: liep","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.4058","0.231952092",4
"1176","48: naar","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.6377521","0.111846456",4
"1177","49: de","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.7495985","0.101846984",4
"1178","50: deur.","15.1",1,4,4,5,5,4,1,1,4,7,5,4,5,5,NA,5,5,5,5,6,2,5,5,4,2,1,4,"302.8514455","0.314951639",4
"1179","51: De","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,2,5,5,2,2,1,5,"303.868533","0.051806559",3.73076923076923
"1180","52: haak","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,5,5,5,2,2,1,5,"303.9203395","0.407387938",3.84615384615385
"1181","53: kreeg","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,5,5,5,2,2,1,5,"304.3277275","0.237839201",3.84615384615385
"1182","54: ik","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,5,5,5,2,2,1,5,"mismatch","mismatch",3.84615384615385
"1183","55: met","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,5,5,5,2,2,1,5,"304.666825","0.138935771",3.84615384615385
"1184","56: moeite","15.1",1,3,4,4,6,4,1,1,4,7,5,4,4,3,NA,4,5,4,5,6,2,5,5,2,2,1,5,"304.8057607","0.319081304",3.73076923076923
"1187","59: schoof","15.1",1,2,3,4,4,4,1,1,4,6,4,4,2,3,NA,3,3,4,5,6,2,5,5,2,2,1,4,"306.5051726","0.320258726",3.26923076923077
"1189","61: deur","15.1",1,2,3,4,4,4,1,1,4,6,4,4,2,3,NA,3,3,4,5,6,2,5,5,2,2,1,4,"306.9113831","0.271984432",3.26923076923077
"1191","63: de","15.1",1,2,3,4,4,4,1,1,4,6,4,4,2,3,NA,3,3,4,5,6,2,5,5,2,2,1,4,"307.4318035","0.101394778",3.26923076923077
"1192","64: rail","15.1",1,2,3,4,4,4,1,1,4,6,4,4,2,3,NA,3,3,4,5,6,2,5,5,2,2,1,4,"307.5331983","0.25079084",3.26923076923077
"1193","65: terug.","15.1",1,2,3,4,4,4,1,1,4,6,4,4,2,3,NA,3,3,4,5,6,2,5,5,2,2,1,4,"307.853457","0.432693742",3.26923076923077
"1194","66: In","15.1",3,2,3,3,4,4,1,1,4,6,4,4,4,2,NA,7,5,5,2,6,2,2,5,2,2,1,5,"309.2365688","0.133048662",3.42307692307692
"1195","67: de","15.1",3,2,3,3,4,4,1,1,4,6,4,4,4,2,NA,7,5,5,2,6,2,2,5,2,2,1,5,"309.3696174","0.07888726",3.42307692307692
"1198","70: de","15.1",3,2,3,3,4,4,1,1,4,6,4,4,4,2,NA,7,5,5,2,6,3,2,5,2,2,1,5,"309.9053443","0.114209913",3.46153846153846
"1199","71: vislucht","15.1",3,7,3,3,4,4,1,1,4,6,4,4,4,2,NA,7,5,5,2,6,3,2,5,2,2,1,5,"310.0195543","0.518065586",3.65384615384615
"1200","72: sterker","15.1",3,7,3,3,4,4,1,1,4,6,4,4,4,3,NA,7,5,5,2,6,2,2,5,2,2,1,5,"310.5376198","0.536443364",3.65384615384615
"1201","73: dan","15.1",3,7,3,3,4,4,1,1,4,6,4,4,4,3,NA,7,5,5,2,6,2,2,5,2,2,1,5,"311.0740632","0.146000301",3.65384615384615
"1203","75: Buiten","15.1",3,3,3,4,4,4,1,1,4,6,4,4,3,3,NA,6,5,5,2,6,3,5,5,2,2,1,3,"312.1746113","0.306129664",3.53846153846154
"1204","76: durfde","15.1",3,5,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,3,5,5,2,2,1,3,"312.4807409","0.385016924",3.65384615384615
"1205","77: ik","15.1",3,3,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,3,5,5,2,2,1,3,"mismatch","mismatch",3.57692307692308
"1206","78: pas","15.1",3,3,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,3,5,5,2,2,1,3,"313.0835809","0.194274595",3.57692307692308
"1207","79: weer","15.1",3,6,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,3,5,5,2,2,1,3,"313.2778555","0.096548586",3.69230769230769
"1208","80: adem","15.1",3,6,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,3,5,5,2,2,1,3,"313.3744041","0.322613569",3.69230769230769
"1209","81: te","15.1",3,6,3,4,4,4,1,1,4,6,4,4,3,4,NA,6,5,5,2,6,2,5,5,2,2,1,3,"313.6970176","0.080064681",3.65384615384615
"1211","83: en","15.1",3,2,2,3,4,4,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"314.6768714","0.084330701",3.23076923076923
"1212","84: ik","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"mismatch","mismatch",3.15384615384615
"1213","85: was","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"314.8589281","0.209581078",3.15384615384615
"1214","86: al","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"315.0685092","0.161306785",3.15384615384615
"1218","90: verder","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"316.086979","0.339097474",3.15384615384615
"1219","91: toen","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"316.4260765","0.152006837",3.15384615384615
"1220","92: ik","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"mismatch","mismatch",3.15384615384615
"1221","93: merkte","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"316.6828739","0.522775273",3.15384615384615
"1222","94: dat","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"317.8255188","0.169548737",3.15384615384615
"1223","95: ik","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,2,2,5,2,2,1,3,"mismatch","mismatch",3.15384615384615
"1224","96: de","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,4,2,5,2,2,1,3,"318.0621806","0.101258274",3.23076923076923
"1225","97: zalm","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,4,2,5,2,2,1,3,"318.1634389","0.295532868",3.23076923076923
"1226","98: had","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,4,2,5,2,2,1,3,"318.4589717","0.147177723",3.23076923076923
"1227","99: laten","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,4,2,5,2,2,1,3,"318.6061495","0.224887561",3.23076923076923
"1228","100: liggen.","15.1",3,2,2,3,4,2,1,1,4,6,4,4,3,2,NA,7,5,4,2,6,4,2,5,2,2,1,3,"318.831037","0.355581379",3.23076923076923
"1229","101: Op","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"320.8509806","0.123629287",2.65384615384615
"1230","102: een","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"320.9746099","0.090661477",2.65384615384615
"1231","103: middag","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"321.0652714","0.356758801",2.65384615384615
"1232","104: kwam","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"321.4220302","0.173081002",2.65384615384615
"1233","105: ik","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"mismatch","mismatch",2.65384615384615
"1234","106: van","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"321.6999017","0.137758349",2.65384615384615
"1235","107: school","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"321.8376601","0.30966193",2.65384615384615
"1236","108: thuis","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,4,4,2,2,3,2,1,2,3,3,7,2,"322.2250318","0.438000904",2.65384615384615
"1237","109: en","15.1",2,1,2,2,4,2,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"323.0109182","0.088306634",2.73076923076923
"1238","110: terwijl","15.1",2,5,2,2,4,2,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"323.0992248","0.255500527",2.88461538461538
"1239","111: ik","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"mismatch","mismatch",2.84615384615385
"1240","112: in","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"323.4642256","0.129516396",2.84615384615385
"1241","113: de","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"323.593742","0.061225933",2.84615384615385
"1245","117: aan","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"324.2966628","0.084160041",2.84615384615385
"1246","118: de","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"324.3808228","0.064758198",2.84615384615385
"1248","120: hing","15.1",2,1,2,2,4,5,1,1,2,1,6,5,3,2,NA,5,4,2,2,3,2,1,2,3,3,7,3,"324.9165497","0.315549039",2.84615384615385
"1249","121: hoorde","15.1",2,3,3,3,4,5,1,1,2,1,6,5,3,4,NA,5,4,2,2,3,5,4,2,3,3,7,3,"325.5683633","0.23077467",3.30769230769231
"1250","122: ik","15.1",2,3,3,3,4,5,1,1,2,1,6,5,3,4,NA,5,4,2,2,3,5,4,2,3,3,7,4,"mismatch","mismatch",3.34615384615385
"1251","123: iemand","15.1",2,3,3,3,4,5,1,1,2,1,6,5,3,4,NA,5,4,2,2,3,5,4,2,3,3,7,4,"325.9015737","0.292000603",3.34615384615385
