"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"684",1050,"110: aan",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,268.7651057,0.142468036,4.88,0.328227563,,,,,
"685",1051,"111: een",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,268.9075737,0.163661628,4.88,0.328227563,,,,,
"686",1052,"112: van",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,269.0712354,0.133048662,4.88,0.328227563,,,,,
"687",1053,"113: de",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,269.204284,0.061225933,4.88,0.328227563,,,,,
"688",1054,"114: knoppen.",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,269.3338004,0.347339427,4.88,0.328227563,1,268.3122761,1.300573251,4.88,
"689",1055,"115: 'Hier",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,271.1019293,0.178968111,3.4,0.25819889,,,,,
"690",1056,"116: is",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,271.2808974,0.156597097,3.4,0.25819889,,,,,
"691",1057,"117: de",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,271.4374945,0.04591945,3.4,0.25819889,,,,,
"692",1058,"118: HDO",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,271.483414,0.84421142,3.4,0.25819889,,,,,
"693",1059,"119: de",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,272.6097288,0.068290464,3.4,0.25819889,,,,,
"694",1060,"120: Hilversumse",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,272.6780193,0.770033848,3.4,0.25819889,,,,,
"695",1061,"121: Draadloze",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,273.4480531,0.722936976,3.4,0.25819889,,,,,
"696",1062,"122: Omroep",13.1,3,3,3,4,5,3,1,,3,6,6,5,3,4,2,4,5,3,4,,3,3,2,3,3,1,3,274.1709901,0.477572275,3.4,0.25819889,,,,,
"697",1063,"123: riep",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,4,2,5,5,3,4,,3,3,2,3,3,1,3,275.0376747,0.244903731,3.32,0.281187956,,,,,
"698",1064,"124: iemand",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,4,2,5,5,3,4,,3,3,2,3,3,1,3,275.2825784,0.438000904,3.32,0.281187956,1,271.1019293,3.947434276,3.384,
"699",1065,"125: en",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,4,2,5,5,3,4,,3,3,4,3,3,1,3,276.1632555,0.134226084,3.4,0.276887462,,,,,
"700",1066,"126: na",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,5,2,5,5,3,4,,3,3,4,3,3,1,3,276.2974816,0.114209913,3.44,0.283313725,,,,,
"701",1067,"127: een",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,5,2,5,5,3,4,,3,3,4,3,3,1,3,276.4116915,0.074177572,3.44,0.283313725,,,,,
"702",1068,"128: paar",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,5,2,5,5,3,4,,3,3,4,3,3,1,3,276.4858691,0.302597399,3.44,0.283313725,,,,,
"703",1069,"129: onverstaanbare",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,5,2,5,5,3,4,,3,3,4,3,3,1,5,276.7884665,0.826550094,3.52,0.289367126,,,,,
"704",1070,"130: zinnen",13.1,3,1,3,3,5,3,1,,3,6,6,5,3,5,2,5,5,3,4,,4,3,4,3,3,1,5,277.6150166,0.367184938,3.56,0.289136646,1,276.1632555,1.818946,3.46666666666667,
"705",1071,"131: sloeg",13.1,3,4,3,3,5,3,1,,6,6,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,277.9822015,0.279048963,3.88,0.296198132,,,,,
"706",1072,"132: er",13.1,3,4,3,3,5,3,1,,6,6,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,278.2612505,0.08595179,3.88,0.296198132,,,,,
"707",1073,"133: keiharde",13.1,3,6,3,3,5,3,1,,6,7,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,278.4790735,0.479773536,4,0.321455025,,,,,
"708",1074,"134: muziek",13.1,3,6,3,3,5,3,1,,6,7,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,278.958847,0.47450098,4,0.321455025,,,,,
"709",1075,"135: tegen",13.1,3,4,3,3,5,3,1,,6,1,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,279.47809,0.321436147,3.68,0.303973683,,,,,
"710",1077,"137: trommelvliezen",13.1,3,6,3,3,5,3,1,,6,7,6,5,3,5,2,5,5,3,5,,4,3,4,3,3,1,6,279.9725901,0.727646664,4,0.321455025,1,277.9822015,2.36835808,3.90666666666667,
"711",1078,"138: alsof",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,4,6,2,3,3,1,4,280.9590816,0.267274745,3.92,0.355527777,,,,,
"712",1080,"140: hoofd",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,281.3805986,0.299065134,3.88,0.357398004,,,,,
"713",1081,"141: bekneld",13.1,4,7,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,281.6796637,0.464910946,4.12,0.357398004,,,,,
"714",1082,"142: zat",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,282.1445747,0.237839201,3.88,0.357398004,,,,,
"715",1083,"143: in",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,282.3824139,0.133048662,3.88,0.357398004,,,,,
"716",1084,"144: de",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,282.5154626,0.070645307,3.88,0.357398004,,,,,
"717",1085,"145: hoorn",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,282.5861079,0.386194346,3.88,0.357398004,,,,,
"718",1086,"146: van",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,282.9723022,0.138935771,3.88,0.357398004,,,,,
"719",1088,"148: vaders",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,283.2101414,0.428410646,3.88,0.357398004,,,,,
"720",1089,"149: pathefoon.",13.1,4,1,3,5,5,3,1,,6,7,6,5,3,5,1,6,5,4,5,,3,6,2,3,3,1,4,283.7245038,0.675840105,3.88,0.357398004,1,280.9590816,3.102164863,3.908,
"721",1129,"1: Na",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,3,285.7144319,0.208403656,2.769230769,0.230769231,,,,,
"722",1130,"2: een",15.1,2,1,2,2,4,2,1,1,2,1,5,4,2,2,,3,4,2,2,2,2,1,2,2,2,1,2,285.9228356,0.100080852,2.153846154,0.20525637,,,,,
"723",1131,"3: tijdje",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,3,286.0229164,0.350871692,2.769230769,0.230769231,,,,,
"724",1132,"4: verloste",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,4,286.3737881,0.416807312,2.807692308,0.235465044,,,,,
"725",1133,"5: meneer",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,3,286.7905954,0.223710139,2.769230769,0.230769231,,,,,
"726",1134,"6: Kuisters",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,3,287.0931928,0.57941072,2.769230769,0.230769231,,,,,
"727",1136,"8: onzacht",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,5,3,5,2,2,1,4,287.846862,0.535726912,2.961538462,0.257088846,,,,,
"728",1137,"9: van",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,5,3,4,2,2,1,3,288.3825889,0.152296923,2.884615385,0.2438595,,,,,
"729",1138,"10: de",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,3,3,4,2,2,1,3,288.5348858,0.05298398,2.807692308,0.228838074,,,,,
"730",1139,"11: koptelefoon.",15.1,2,4,3,2,4,2,1,1,2,4,5,4,2,2,,3,4,3,2,5,2,3,4,2,2,1,3,288.6384989,0.748840256,2.769230769,0.230769231,1,285.7144319,3.369132442,2.7461538462,
"731",1140,"12: Het",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,2,,6,4,3,2,5,1,3,5,2,2,1,3,290.2830156,0.135403505,3.038461538,0.285445774,,,,,
"732",1141,"13: effect",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,2,,6,4,3,2,5,1,3,5,2,2,1,3,290.4184191,0.416807312,3.038461538,0.285445774,,,,,
"733",1142,"14: scheen",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,3,,6,4,3,2,5,1,3,5,2,2,1,3,290.8352265,0.281403807,3.076923077,0.282423996,,,,,
"734",1143,"15: hem",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,4,,6,4,3,2,5,1,3,5,2,2,1,3,291.1166303,0.071822729,3.115384615,0.284615385,,,,,
"735",1144,"16: niet",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,4,,6,4,3,2,5,1,3,5,2,2,1,3,291.188453,0.170726159,3.115384615,0.284615385,,,,,
"736",1145,"17: bevallen",15.1,2,4,4,3,4,2,1,1,2,5,5,4,3,4,,6,4,3,2,5,1,3,5,2,2,1,3,291.3968566,0.454484809,3.115384615,0.284615385,1,290.2830156,1.530648321,3.083333333,
"737",1148,"20: Versuft",15.1,2,7,4,2,5,2,1,1,2,5,5,4,3,3,,4,4,2,2,5,1,4,5,4,2,1,4,292.5640738,0.469791292,3.230769231,0.315290793,,,,,
"738",1149,"21: bleef",15.1,2,2,4,2,5,2,1,1,2,5,5,4,3,3,,4,4,2,2,5,1,4,5,4,2,1,4,293.0950911,0.221355296,3.038461538,0.280004227,,,,,
"739",1151,"23: zitten.",15.1,2,2,4,2,5,2,1,1,2,5,5,4,3,3,,4,4,2,2,5,1,4,5,4,2,1,4,293.4471402,0.425049265,3.038461538,0.280004227,1,292.5640738,1.116195853,3.10256410233333,
"740",1152,"24: 'Ga",15.1,1,5,4,4,5,2,1,1,3,7,5,3,5,5,,3,5,4,2,4,5,2,5,4,2,2,5,294.6520349,0.153064832,3.615384615,0.314162736,,,,,
"741",1153,"25: d'r",15.1,1,5,4,4,5,2,1,1,3,7,5,3,5,5,,3,5,4,2,4,5,2,5,4,2,2,5,294.8050997,0.113032491,3.615384615,0.314162736,,,,,
"742",1154,"26: es",15.1,1,5,4,4,5,2,1,1,3,7,5,3,5,5,,3,5,4,2,4,5,2,5,4,2,2,5,294.9181322,0.149532567,3.615384615,0.314162736,,,,,
"743",1155,"27: af.'",15.1,1,5,4,4,5,2,1,1,3,7,5,3,5,5,,3,5,4,2,4,5,2,5,4,2,2,5,295.0676648,0.361468488,3.615384615,0.314162736,1,294.6520349,0.777098378,3.615384615,
"744",1156,"28: Tonia",15.1,1,2,3,3,5,2,1,1,3,7,5,3,5,2,,3,5,4,2,4,3,2,5,4,2,2,5,296.0672959,0.388514809,3.230769231,0.305375896,,,,,
"745",1157,"29: trok",15.1,1,2,3,3,5,2,1,1,3,7,5,3,5,2,,3,5,4,2,4,3,2,5,4,2,2,5,296.5193915,0.237839201,3.230769231,0.305375896,,,,,
"746",1159,"31: aan",15.1,1,2,3,3,5,2,1,1,3,7,5,3,5,2,,3,5,4,2,4,3,2,5,4,2,2,5,296.8832148,0.133048662,3.230769231,0.305375896,,,,,
"747",1161,"33: arm.",15.1,1,2,3,3,5,2,1,1,3,7,5,3,5,2,,3,5,4,2,4,3,2,5,4,2,2,5,297.1234088,0.310839351,3.230769231,0.305375896,1,296.0672959,1.070242023,3.230769231,
"748",1162,"34: 'Nou",15.1,1,5,3,4,5,2,1,1,3,7,5,3,5,4,,6,5,4,2,4,5,2,5,4,2,2,5,297.8370459,0.142468036,3.653846154,0.323168485,,,,,
"749",1163,"35: mag",15.1,1,5,3,4,5,2,1,1,3,7,5,3,5,4,,6,5,4,2,4,5,2,5,4,2,2,5,297.9795139,0.221355296,3.653846154,0.323168485,,,,,
"750",1164,"36: ik.'",15.1,1,5,3,4,5,2,1,1,3,7,5,3,5,4,,6,5,4,2,4,5,2,5,4,2,2,5,298.2008692,0.287290916,3.653846154,0.323168485,1,297.8370459,0.651114248,3.653846154,
"751",1165,"37: Met",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,1,5,5,4,2,1,5,299.3485139,0.138935771,4.076923077,0.346068366,,,,,
"752",1166,"38: suizende",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,4,5,5,4,2,1,5,299.4874497,0.592243158,4.192307692,0.323534475,,,,,
"753",1167,"39: oren",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,4,5,5,4,2,1,5,300.0796928,0.36264591,4.192307692,0.323534475,,,,,
"754",1168,"40: en",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,4,5,5,4,2,1,5,300.4423387,0.150709989,4.192307692,0.323534475,,,,,
"755",1169,"41: bonzende",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,4,5,5,4,2,1,5,300.5930487,0.474193591,4.192307692,0.323534475,,,,,
"756",1170,"42: slapen",15.1,1,6,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,4,5,5,4,2,1,5,301.0672423,0.50746879,4.192307692,0.323534475,,,,,
"757",1171,"43: stond",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,301.5747111,0.314200733,4,0.323443016,,,,,
"758",1173,"45: op",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.0231379,0.256677949,4,0.323443016,1,299.3485139,2.797075891,4.129807692125,
"759",1174,"46: en",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.2798159,0.125984131,4,0.323443016,,,,,
"760",1175,"47: liep",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.4058,0.231952092,4,0.323443016,,,,,
"761",1176,"48: naar",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.6377521,0.111846456,4,0.323443016,,,,,
"762",1177,"49: de",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.7495985,0.101846984,4,0.323443016,,,,,
"763",1178,"50: deur.",15.1,1,4,4,5,5,4,1,1,4,7,5,4,5,5,,5,5,5,5,6,2,5,5,4,2,1,4,302.8514455,0.314951639,4,0.323443016,1,302.2798159,0.886581302,4,
"764",1179,"51: De",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,2,5,5,2,2,1,5,303.868533,0.051806559,3.730769231,0.330769231,,,,,
"765",1180,"52: haak",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,5,5,5,2,2,1,5,303.9203395,0.407387938,3.846153846,0.326719394,,,,,
"766",1181,"53: kreeg",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,5,5,5,2,2,1,5,304.3277275,0.237839201,3.846153846,0.326719394,,,,,
"767",1183,"55: met",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,5,5,5,2,2,1,5,304.666825,0.138935771,3.846153846,0.326719394,,,,,
"768",1184,"56: moeite",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,2,5,5,2,2,1,5,304.8057607,0.319081304,3.730769231,0.330769231,,,,,
"769",1185,"57: los.",15.1,1,3,4,4,6,4,1,1,4,7,5,4,4,3,,4,5,4,5,6,2,5,5,2,2,1,5,305.124842,0.380307237,3.730769231,0.330769231,1,303.868533,1.53535801,3.7884615385,
"770",1186,"58: Rommelend",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,305.978865,0.526307538,3.269230769,0.296428444,,,,,
"771",1187,"59: schoof",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,306.5051726,0.320258726,3.269230769,0.296428444,,,,,
"772",1188,"60: de",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,306.8254313,0.08595179,3.269230769,0.296428444,,,,,
"773",1189,"61: deur",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,306.9113831,0.271984432,3.269230769,0.296428444,,,,,
"774",1190,"62: over",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,307.1833675,0.248435997,3.269230769,0.296428444,,,,,
"775",1191,"63: de",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,307.4318035,0.101394778,3.269230769,0.296428444,,,,,
"776",1192,"64: rail",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,307.5331983,0.25079084,3.269230769,0.296428444,,,,,
"777",1193,"65: terug.",15.1,1,2,3,4,4,4,1,1,4,6,4,4,2,3,,3,3,4,5,6,2,5,5,2,2,1,4,307.853457,0.432693742,3.269230769,0.296428444,1,305.978865,2.237817843,3.269230769,
"778",1194,"66: In",15.1,3,2,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,2,2,5,2,2,1,5,309.2365688,0.133048662,3.423076923,0.328975458,,,,,
"779",1195,"67: de",15.1,3,2,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,2,2,5,2,2,1,5,309.3696174,0.07888726,3.423076923,0.328975458,,,,,
"780",1196,"68: winkel",15.1,3,2,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,2,2,5,2,2,1,5,309.4485047,0.304952242,3.423076923,0.328975458,,,,,
"781",1197,"69: was",15.1,3,2,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,2,2,5,2,2,1,5,309.7534569,0.15188741,3.423076923,0.328975458,,,,,
"782",1198,"70: de",15.1,3,2,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,3,2,5,2,2,1,5,309.9053443,0.114209913,3.461538462,0.324538817,,,,,
"783",1199,"71: vislucht",15.1,3,7,3,3,4,4,1,1,4,6,4,4,4,2,,7,5,5,2,6,3,2,5,2,2,1,5,310.0195543,0.518065586,3.653846154,0.346153846,,,,,
"784",1200,"72: sterker",15.1,3,7,3,3,4,4,1,1,4,6,4,4,4,3,,7,5,5,2,6,2,2,5,2,2,1,5,310.5376198,0.536443364,3.653846154,0.346153846,,,,,
"785",1201,"73: dan",15.1,3,7,3,3,4,4,1,1,4,6,4,4,4,3,,7,5,5,2,6,2,2,5,2,2,1,5,311.0740632,0.146000301,3.653846154,0.346153846,,,,,
"786",1202,"74: ooit.",15.1,3,7,3,3,4,4,1,1,4,6,4,4,4,3,,7,5,5,2,6,2,2,5,2,2,1,5,311.2200635,0.397968564,3.653846154,0.346153846,1,309.2365688,2.381463302,3.52991453,
"787",1203,"75: Buiten",15.1,3,3,3,4,4,4,1,1,4,6,4,4,3,3,,6,5,5,2,6,3,5,5,2,2,1,3,312.1746113,0.306129664,3.538461538,0.294726832,,,,,
"788",1204,"76: durfde",15.1,3,5,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,3,5,5,2,2,1,3,312.4807409,0.385016924,3.653846154,0.298417919,,,,,
"789",1206,"78: pas",15.1,3,3,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,3,5,5,2,2,1,3,313.0835809,0.194274595,3.576923077,0.294425526,,,,,
"790",1207,"79: weer",15.1,3,6,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,3,5,5,2,2,1,3,313.2778555,0.096548586,3.692307692,0.307692308,,,,,
"791",1208,"80: adem",15.1,3,6,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,3,5,5,2,2,1,3,313.3744041,0.322613569,3.692307692,0.307692308,,,,,
"792",1209,"81: te",15.1,3,6,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,2,5,5,2,2,1,3,313.6970176,0.080064681,3.653846154,0.313502829,,,,,
"793",1210,"82: halen",15.1,3,6,3,4,4,4,1,1,4,6,4,4,3,4,,6,5,5,2,6,2,5,5,2,2,1,3,313.7770823,0.412080548,3.653846154,0.313502829,1,312.1746113,1.796728567,3.63736263728571,
"794",1211,"83: en",15.1,3,2,2,3,4,4,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,314.6768714,0.084330701,3.230769231,0.320133108,,,,,
"795",1213,"85: was",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,314.8589281,0.209581078,3.153846154,0.321976147,,,,,
"796",1214,"86: al",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,315.0685092,0.161306785,3.153846154,0.321976147,,,,,
"797",1215,"87: een",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,315.229816,0.149532567,3.153846154,0.321976147,,,,,
"798",1216,"88: halve",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,315.3793485,0.341452318,3.153846154,0.321976147,,,,,
"799",1217,"89: straat",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,315.7208009,0.366178175,3.153846154,0.321976147,,,,,
"800",1218,"90: verder",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,316.086979,0.339097474,3.153846154,0.321976147,,,,,
"801",1219,"91: toen",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,316.4260765,0.152006837,3.153846154,0.321976147,,,,,
"802",1221,"93: merkte",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,316.6828739,0.522775273,3.153846154,0.321976147,,,,,
"803",1222,"94: dat",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,2,2,5,2,2,1,3,317.8255188,0.169548737,3.153846154,0.321976147,,,,,
"804",1224,"96: de",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,4,2,5,2,2,1,3,318.0621806,0.101258274,3.230769231,0.320133108,,,,,
"805",1225,"97: zalm",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,4,2,5,2,2,1,3,318.1634389,0.295532868,3.230769231,0.320133108,,,,,
"806",1226,"98: had",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,4,2,5,2,2,1,3,318.4589717,0.147177723,3.230769231,0.320133108,,,,,
"807",1227,"99: laten",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,4,2,5,2,2,1,3,318.6061495,0.224887561,3.230769231,0.320133108,,,,,
"808",1228,"100: liggen.",15.1,3,2,2,3,4,2,1,1,4,6,4,4,3,2,,7,5,4,2,6,4,2,5,2,2,1,3,318.831037,0.355581379,3.230769231,0.320133108,1,314.6768714,3.62024775,3.1846153848,
"809",1229,"101: Op",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,320.8509806,0.123629287,2.653846154,0.303529533,,,,,
"810",1230,"102: een",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,320.9746099,0.090661477,2.653846154,0.303529533,,,,,
"811",1231,"103: middag",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,321.0652714,0.356758801,2.653846154,0.303529533,,,,,
"812",1232,"104: kwam",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,321.4220302,0.173081002,2.653846154,0.303529533,,,,,
"813",1234,"106: van",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,321.6999017,0.137758349,2.653846154,0.303529533,,,,,
"814",1235,"107: school",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,321.8376601,0.30966193,2.653846154,0.303529533,,,,,
"815",1236,"108: thuis",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,4,4,2,2,3,2,1,2,3,3,7,2,322.2250318,0.438000904,2.653846154,0.303529533,1,320.8509806,1.62955175,2.653846154,
"816",1237,"109: en",15.1,2,1,2,2,4,2,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,323.0109182,0.088306634,2.730769231,0.311609678,,,,,
"817",1238,"110: terwijl",15.1,2,5,2,2,4,2,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,323.0992248,0.255500527,2.884615385,0.315384615,,,,,
"818",1240,"112: in",15.1,2,1,2,2,4,5,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,323.4642256,0.129516396,2.846153846,0.321976147,,,,,
"819",1241,"113: de",15.1,2,1,2,2,4,5,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,323.593742,0.061225933,2.846153846,0.321976147,,,,,
"820",1242,"114: gang",15.1,2,1,2,2,4,5,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,323.6549679,0.25079084,2.846153846,0.321976147,,,,,
"821",1244,"116: jas",15.1,2,1,2,2,4,5,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,324.0635333,0.233129514,2.846153846,0.321976147,,,,,
"822",1245,"117: aan",15.1,2,1,2,2,4,5,1,1,2,1,6,5,3,2,,5,4,2,2,3,2,1,2,3,3,7,3,324.2966628,0.084160041,2.846153846,0.321976147,,,,,
